hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
6,720,251.703,89.9731,0,0,2.34613,71.7783,2.34613,-108.222
6,780,251.705,89.9794,0,0,2.34611,71.7841,2.34611,-108.216
6,840,251.741,89.9791,0,0,2.05308,71.7842,2.05308,-108.216
6,900,251.806,89.9848,0,0,2.05257,71.7897,2.05257,-108.21
6,960,251.854,89.9756,0,0,2.05216,71.7813,2.05216,-108.219
6,1020,251.872,89.9623,0,0,2.05201,71.7683,2.05201,-108.232
6,1080,251.802,89.9663,0,0,2.05254,71.7711,2.05254,-108.229
6,1140,251.779,89.9625,0,0,1.88551,71.7677,1.88551,-108.232
6,1200,251.739,89.9633,0,0,1.88582,71.7684,1.88582,-108.232
6,1260,251.69,89.9682,0,0,2.39224,71.773,2.39224,-108.227
6,1320,251.705,89.9608,0,0,2.39211,71.7664,2.39211,-108.234
6,1380,251.71,89.9544,0,0,2.39206,71.76,2.39206,-108.24
6,1440,251.757,89.952,0,0,2.14075,71.7573,2.14075,-108.243
6,1500,251.841,89.966,0,0,2.14007,71.7705,2.14007,-108.23
6,1560,251.918,89.9614,0,0,1.3998,71.7669,1.3998,-108.233
6,1620,251.534,89.9793,0,0,1.69478,71.783,1.69478,-108.217
6,1680,251.724,90.0025,0,0,1.69359,71.8076,1.69359,-108.192
6,1740,251.726,89.9931,0,0,1.69357,71.7988,1.69357,-108.201
6,1800,251.699,89.9942,0,0,1.69374,71.7993,1.69374,-108.201
6,1860,251.577,89.9561,0,0,1.40168,71.7614,1.40168,-108.239
6,1920,251.594,89.9633,0,0,1.4016,71.768,1.4016,-108.232
6,1980,251.583,89.9694,0,0,1.69453,71.7742,1.69453,-108.226
6,2040,251.594,89.9774,0,0,1.69447,71.7821,1.69447,-108.218
6,2100,251.478,89.9762,0,0,1.69521,71.7813,1.69521,-108.219
6,2160,251.456,89.9771,0,0,2.114,71.7822,2.114,-108.218
6,2220,250.764,89.9907,0,0,2.11983,71.7956,2.11983,-108.204
6,2280,250.763,90.0003,0,0,2.11985,71.8049,2.11985,-108.195
6,2340,250.74,90.0103,0,0,2.03188,71.8147,2.03188,-108.185
6,2400,250.732,90.0156,0,0,2.03195,71.8204,2.03195,-108.18
6,2460,250.759,90.0169,0,0,2.03174,71.8219,2.03174,-108.178
6,2520,250.741,90.0126,0,0,2.03186,71.818,2.03186,-108.182
6,2580,250.795,90.0114,0,0,1.61173,71.8166,1.61173,-108.183
6,2640,250.703,90.0237,0,0,2.17071,71.8281,2.17071,-108.172
6,2700,250.725,90.0249,0,0,2.17056,71.83,2.17056,-108.17
6,2760,250.724,90.0217,0,0,2.17055,71.827,2.17055,-108.173
6,2820,250.734,90.0234,0,0,2.17048,71.8285,2.17048,-108.172
6,2880,250.776,90.0294,0,0,2.17013,71.8342,2.17013,-108.166
6,2940,250.781,90.0298,0,0,2.17007,71.8351,2.17007,-108.165
6,3000,251.684,90.2165,0,0,2.16234,72.0207,2.16234,-107.979
6,3060,251.682,90.2249,0,0,1.74405,72.0295,1.74405,-107.971
6,3120,251.644,90.2171,0,0,1.99529,72.0227,1.99529,-107.977
6,3180,250.568,90.0371,0,0,2.75998,71.8427,2.75998,-108.157
6,3240,250.531,90.0359,0,0,2.76044,71.841,2.76044,-108.159
6,3300,248.724,90.0851,0,0,16.6913,71.89,16.6913,-108.11
6,3360,248.838,89.9848,0,0,16.4301,71.7903,16.4301,-108.21
6,3420,247.439,89.9923,0,0,16.6928,71.7972,16.6928,-108.203
6,3480,247.596,89.8971,0,0,16.6826,71.7025,16.6826,-108.297
6,3540,247.758,89.8845,0,0,15.2869,71.6904,15.2869,-108.31
7,0,249.876,89.8701,0,0,15.1572,71.6757,15.1572,-108.324
7,60,249.765,89.9672,0,0,15.3323,71.772,15.3323,-108.228
7,120,249.644,89.9548,0,0,15.3392,71.7604,15.3392,-108.24
7,180,249.598,89.9642,0,0,15.2793,71.7688,15.2793,-108.231
7,240,249.625,89.9681,0,0,15.2777,71.7731,15.2777,-108.227
7,300,249.794,90.0144,0,0,15.2674,71.8195,15.2674,-108.181
7,360,249.8,90.0138,0,0,15.267,71.819,15.267,-108.181
7,420,246.307,90.1534,0,0,15.4827,71.9577,15.4827,-108.042
7,480,246.091,90.1154,0,0,15.4969,71.9205,15.4969,-108.079
7,540,246.185,90.1231,0,0,15.4916,71.928,15.4916,-108.072
7,600,251.266,90.3134,0,0,15.1788,72.1179,15.1788,-107.882
7,660,251.253,90.3052,0,0,15.1786,72.1108,15.1786,-107.889
7,720,251.259,90.2985,0,0,15.1783,72.104,15.1783,-107.896
7,780,250.379,90.0986,0,0,14.4746,71.9043,14.4746,-108.096
7,840,250.35,90.0974,0,0,14.4764,71.9026,14.4764,-108.097
7,900,251.845,90.0609,0,0,2.52036,71.8662,2.52036,-108.134
7,960,251.36,90.0886,0,0,2.52519,71.8935,2.52519,-108.106
7,1020,251.316,90.094,0,0,2.52564,71.8988,2.52564,-108.101
7,1080,251.28,90.0968,0,0,2.526,71.9017,2.526,-108.098
7,1140,251.699,90.1776,0,0,2.52183,71.9825,2.52183,-108.018
7,1200,251.825,90.1945,0,0,2.52066,71.998,2.52066,-108.002
7,1260,251.888,90.1799,0,0,0.739677,71.9857,0.739677,-108.014
7,1320,251.979,89.6798,0,0,0.739408,71.4873,0.739408,-108.513
7,1380,252.011,89.6663,0,0,0.739314,71.4727,0.739314,-108.527
7,1440,251.969,89.6675,0,0,0.739434,71.4725,0.739434,-108.528
7,1500,247.838,90.1725,0,0,0.751729,71.976,0.751729,-108.024
7,1560,247.792,90.1766,0,0,0.751899,71.9815,0.751899,-108.019
7,1620,248.009,89.7608,0,0,0.751247,71.5661,0.751247,-108.434
7,1680,251.764,89.6806,0,0,0.740056,71.4867,0.740056,-108.513
7,1740,251.742,89.6692,0,0,0.740103,71.4751,0.740103,-108.525
7,1800,251.35,90.0044,0,0,0.741262,71.8082,0.741262,-108.192
7,1860,251.297,89.963,0,0,0.741407,71.7708,0.741407,-108.229
7,1920,251.365,89.9652,0,0,0.741224,71.7703,0.741224,-108.23
7,1980,251.459,89.9513,0,0,0.234423,71.7573,0.234423,-108.243
7,2040,251.443,89.9865,0,0,0.234436,71.7893,0.234436,-108.211
7,2100,251.508,89.9908,0,0,0.234378,71.7958,0.234378,-108.204
7,2160,251.447,89.9884,0,0,0.23443,71.7936,0.23443,-108.206
7,2220,251.41,89.9764,0,0,0.234464,71.7823,0.234464,-108.218
7,2280,251.288,89.9796,0,0,0.234577,71.7845,0.234577,-108.216
7,2340,251.411,89.9026,0,0,0.234466,71.7082,0.234466,-108.292
7,2400,251.54,89.8643,0,0,0.23435,71.6722,0.23435,-108.328
7,2460,251.427,89.8655,0,0,1.60764,71.6705,1.60764,-108.329
7,2520,251.674,90.0295,0,0,1.6061,71.8341,1.6061,-108.166
7,2580,251.64,90.038,0,0,1.68996,71.8426,1.68996,-108.157
7,2640,251.792,89.6976,0,0,2.59613,71.503,2.59613,-108.497
7,2700,250.411,89.6606,0,0,10.7948,71.4656,10.7948,-108.534
7,2760,250.562,89.6611,0,0,10.7046,71.4664,10.7046,-108.534
7,2820,250.22,90.0077,0,0,10.719,71.8115,10.719,-108.188
7,2880,251.28,89.9805,0,0,2.51765,71.7858,2.51765,-108.214
7,2940,249.583,90.0155,0,0,10.898,71.8204,10.898,-108.18
7,3000,249.469,90.0046,0,0,10.9028,71.8104,10.9028,-108.19
7,3060,249.926,90.1048,0,0,10.8833,71.9096,10.8833,-108.09
7,3120,249.344,90.1194,0,0,10.9719,71.9245,10.9719,-108.076
7,3180,249.321,90.1309,0,0,11.2263,71.9354,11.2263,-108.065
7,3240,249.476,90.0417,0,0,11.2193,71.8471,11.2193,-108.153
7,3300,250.089,90.0258,0,0,11.1918,71.831,11.1918,-108.169
7,3360,250.19,89.9886,0,0,11.1875,71.7962,11.1875,-108.204
7,3420,246.938,90.1353,0,0,11.3342,71.9397,11.3342,-108.06
7,3480,246.345,90.1361,0,0,11.3618,71.9412,11.3618,-108.059
7,3540,246.362,90.1715,0,0,11.3612,71.9751,11.3612,-108.025
8,0,249.649,90.1205,0,0,11.2118,71.926,11.2118,-108.074
8,60,249.364,90.1898,0,0,11.2244,71.9947,11.2244,-108.005
8,120,249.434,90.1897,0,0,11.2214,71.9949,11.2214,-108.005
8,180,249.059,90.1295,0,0,11.238,71.9348,11.238,-108.065
8,240,249.537,90.0068,0,0,12.1446,71.8125,12.1446,-108.188
8,300,250.616,90.2308,0,0,12.1767,72.035,12.1767,-107.965
8,360,250.253,90.2816,0,0,11.2812,72.0865,11.2812,-107.914
8,420,250.279,90.2968,0,0,11.2801,72.101,11.2801,-107.899
8,480,249.127,90.0624,0,0,11.3319,71.8681,11.3319,-108.132
8,540,249.701,90.0092,0,0,11.3062,71.8147,11.3062,-108.185
8,600,250.635,89.9688,0,0,3.4439,71.7741,3.4439,-108.226
8,660,250.097,89.8885,0,0,3.45126,71.6937,3.45126,-108.306
8,720,250.172,89.899,0,0,3.45033,71.7037,3.45033,-108.296
8,780,251.294,90.082,0,0,3.43486,71.8871,3.43486,-108.113
8,840,251.289,90.096,0,0,3.43495,71.9002,3.43495,-108.1
8,900,250.672,90.1223,0,0,3.44337,71.9272,3.44337,-108.073
8,960,249.427,89.8925,0,0,3.46046,71.6982,3.46046,-108.302
8,1020,250.67,90.1321,0,0,3.44354,71.936,3.44354,-108.064
8,1080,251.206,90.1206,0,0,3.1849,71.927,3.1849,-108.073
8,1140,251.147,90.1354,0,0,3.18534,71.9395,3.18534,-108.061
8,1200,249.97,89.9041,0,0,3.03187,71.7097,3.03187,-108.29
8,1260,249.922,89.8959,0,0,3.03249,71.7014,3.03249,-108.299
8,1320,249.814,89.9007,0,0,3.20232,71.7054,3.20232,-108.295
8,1380,249.544,89.931,0,0,3.03703,71.7338,3.03703,-108.266
8,1440,249.585,90.0322,0,0,2.27747,71.8369,2.27747,-108.163
8,1500,249.592,90.03,0,0,2.27741,71.8353,2.27741,-108.165
8,1560,249.856,90.022,0,0,2.27511,71.8281,2.27511,-108.172
8,1620,250.63,89.9979,0,0,2.26798,71.8032,2.26798,-108.197
8,1680,250.73,90.0011,0,0,1.75911,71.806,1.75911,-108.194
8,1740,250.77,90.007,0,0,1.7588,71.8117,1.7588,-108.188
8,1800,251.142,89.6661,0,0,1.75619,71.4714,1.75619,-108.529
8,1860,251.207,89.6723,0,0,0.536355,71.4768,0.536355,-108.523
8,1920,251.17,89.6676,0,0,0.536435,71.473,0.536435,-108.527
8,1980,250.915,89.9967,0,0,0.536983,71.8005,0.536983,-108.2
8,2040,251.178,89.7934,0,0,0.536419,71.5995,0.536419,-108.4
8,2100,252.111,89.8431,0,0,0.53444,71.6482,0.53444,-108.352
8,2160,252.073,89.8469,0,0,0.534517,71.6517,0.534517,-108.348
8,2220,251.904,90.0693,0,0,0.534876,71.8736,0.534876,-108.126
8,2280,251.648,90.0247,0,0,0.535416,71.83,0.535416,-108.17
8,2340,251.595,90.0233,0,0,0.535527,71.8284,0.535527,-108.172
8,2400,251.815,89.9345,0,0,0.535063,71.7401,0.535063,-108.26
8,2460,251.641,89.9433,0,0,0.535419,71.7476,0.535419,-108.252
8,2520,251.699,89.8587,0,0,0.535308,71.6643,0.535308,-108.336
8,2580,251.711,89.8507,0,0,0.535282,71.6564,0.535282,-108.344
8,2640,251.573,89.8146,0,0,0.535576,71.6198,0.535576,-108.38
8,2700,251.644,89.7193,0,0,0.535426,71.5249,0.535426,-108.475
8,2760,251.702,89.7044,0,0,0.535303,71.5106,0.535303,-108.489
8,2820,250.557,89.7326,0,0,0.537745,71.5375,0.537745,-108.463
8,2880,250.421,89.8174,0,0,0.538041,71.6222,0.538041,-108.378
8,2940,249.826,89.8304,0,0,0.53932,71.6354,0.53932,-108.365
8,3000,249.877,89.8268,0,0,0.539217,71.6322,0.539217,-108.368
8,3060,249.168,89.846,0,0,0.540743,71.6509,0.540743,-108.349
8,3120,249.68,89.8295,0,0,0.539683,71.6363,0.539683,-108.364
8,3180,249.638,89.843,0,0,0.539724,71.6472,0.539724,-108.353
8,3240,250.331,89.8371,0,0,0.538237,71.6424,0.538237,-108.358
8,3300,250.36,89.826,0,0,0.53817,71.6318,0.53817,-108.368
8,3360,250.389,89.8119,0,0,0.538112,71.618,0.538112,-108.382
8,3420,250.421,89.7727,0,0,0.538042,71.5781,0.538042,-108.422
8,3480,250.691,89.8074,0,0,0.537465,71.6125,0.537465,-108.388
8,3540,250.693,89.8084,0,0,0.537458,71.6135,0.537458,-108.387
9,0,250.58,89.8916,0,0,0.537699,71.6963,0.537699,-108.304
9,60,249.871,89.7997,0,0,1.28486,71.605,1.28486,-108.395
9,120,249.82,89.7936,0,0,1.28512,71.599,1.28512,-108.401
9,180,251.101,89.8152,0,0,1.27859,71.6204,1.27859,-108.38
9,240,251.65,89.81,0,0,1.27589,71.6162,1.27589,-108.384
9,300,251.971,89.785,0,0,1.27417,71.5903,1.27417,-108.41
9,360,248.074,89.7161,0,0,1.29412,71.5208,1.29412,-108.479
9,420,248.12,89.7065,0,0,1.29395,71.5122,1.29395,-108.488
9,480,248.066,89.7356,0,0,1.29421,71.5394,1.29421,-108.461
9,540,252.12,89.8011,0,0,1.27345,71.6064,1.27345,-108.394
9,600,251.82,89.709,0,0,1.27493,71.5147,1.27493,-108.485
9,660,251.765,89.7376,0,0,1.27521,71.5425,1.27521,-108.457
9,720,250.827,89.7613,0,0,2.03536,71.5662,2.03536,-108.434
9,780,250.642,89.6256,0,0,2.78023,71.4313,2.78023,-108.569
9,840,250.699,89.6125,0,0,2.7796,71.4186,2.7796,-108.581
9,900,251.754,89.5398,0,0,2.02789,71.3455,2.02789,-108.655
9,960,251.711,89.5041,0,0,2.02822,71.3095,2.02822,-108.691
9,1020,251.765,89.5044,0,0,2.0278,71.3096,2.0278,-108.69
9,1080,251.633,89.5483,0,0,2.53502,71.3531,2.53502,-108.647
9,1140,251.715,89.5679,0,0,2.53422,71.3715,2.53422,-108.629
9,1200,251.715,89.5649,0,0,2.53419,71.3703,2.53419,-108.63
9,1260,251.735,89.5597,0,0,2.534,71.3653,2.534,-108.635
9,1320,251.788,89.4951,0,0,2.53346,71.3007,2.53346,-108.699
9,1380,251.866,89.4985,0,0,1.79295,71.3034,1.79295,-108.697
9,1440,253.217,89.7829,0,0,1.78337,71.5878,1.78337,-108.412
9,1500,252.963,89.7224,0,0,1.78515,71.5278,1.78515,-108.472
9,1560,253.32,89.1696,0,0,2.51814,70.9752,2.51814,-109.025
9,1620,252.01,88.8808,0,0,2.53118,70.687,2.53118,-109.313
9,1680,252.212,88.8006,0,0,1.79048,70.6069,1.79048,-109.393
9,1740,251.777,89.2907,0,0,1.79357,71.0956,1.79357,-108.904
9,1800,251.476,89.3669,0,0,1.79571,71.1711,1.79571,-108.829
9,1860,251.434,89.4361,0,0,1.79601,71.2409,1.79601,-108.759
9,1920,251.607,89.4287,0,0,1.04175,71.2345,1.04175,-108.765
9,1980,252.14,89.4631,0,0,1.03959,71.2663,1.03959,-108.734
9,2040,252.021,89.6196,0,0,1.04002,71.4238,1.04002,-108.576
9,2100,252.053,89.6266,0,0,1.03989,71.4313,1.03989,-108.569
9,2160,252.119,89.6734,0,0,0.534419,71.4782,0.534419,-108.522
9,2220,252.127,89.6749,0,0,0.534402,71.48,0.534402,-108.52
9,2280,252.113,89.7421,0,0,0.53443,71.5469,0.53443,-108.453
9,2340,252.049,89.7439,0,0,1.27377,71.549,1.27377,-108.451
9,2400,252.08,89.6496,0,0,1.27361,71.4551,1.27361,-108.545
9,2460,252.199,89.619,0,0,0.534249,71.4243,0.534249,-108.576
9,2520,252.136,89.6238,0,0,0.534377,71.4284,0.534377,-108.572
9,2580,250.342,89.7502,0,0,0.538202,71.5545,0.538202,-108.445
9,2640,249.93,89.8047,0,0,0.539098,71.6095,0.539098,-108.39
9,2700,250.043,89.7998,0,0,0.538867,71.6053,0.538867,-108.395
9,2760,250.835,89.8535,0,0,0.537159,71.6586,0.537159,-108.341
9,2820,250.764,89.8217,0,0,0.537302,71.6288,0.537302,-108.371
9,2880,250.346,89.7366,0,0,0.5382,71.542,0.5382,-108.458
9,2940,250.041,89.6751,0,0,0.538855,71.4803,0.538855,-108.52
9,3000,250.119,89.7231,0,0,0.538691,71.528,0.538691,-108.472
9,3060,250.058,89.7571,0,0,0.538819,71.5607,0.538819,-108.439
9,3120,249.866,89.7766,0,0,1.28486,71.5803,1.28486,-108.42
9,3180,249.773,89.7766,0,0,1.28536,71.5816,1.28536,-108.418
9,3240,250.073,89.2642,0,0,2.62239,71.0696,2.62239,-108.93
9,3300,250.195,89.1684,0,0,2.62112,70.9743,2.62112,-109.026
9,3360,250.227,89.1786,0,0,2.6208,70.983,2.6208,-109.017
9,3420,249.03,89.7263,0,0,2.63336,71.5292,2.63336,-108.471
9,3480,249.017,89.826,0,0,2.63351,71.6308,2.63351,-108.369
9,3540,249.234,89.8451,0,0,0.236515,71.6502,0.236515,-108.35
10,0,249.67,89.8176,0,0,0.236101,71.6229,0.236101,-108.377
10,60,249.329,89.7659,0,0,0.236422,71.5711,0.236422,-108.429
10,120,249.691,89.755,0,0,0.236095,71.5614,0.236095,-108.439
10,180,250.656,89.7372,0,0,0.235174,71.5425,0.235174,-108.457
10,240,250.656,89.7372,0,0,0.235173,71.5423,0.235173,-108.458
10,300,250.744,89.6695,0,0,0.23509,71.475,0.23509,-108.525
10,360,250.607,89.7699,0,0,0.235218,71.5746,0.235218,-108.425
10,420,250.932,89.8402,0,0,0.234915,71.6452,0.234915,-108.355
10,480,250.784,89.837,0,0,0.977967,71.6422,0.977967,-108.358
10,540,250.727,89.8315,0,0,0.978201,71.6369,0.978201,-108.363
10,600,249.879,89.7638,0,0,0.98152,71.5689,0.98152,-108.431
10,660,249.742,89.7788,0,0,0.982046,71.5829,0.982046,-108.417
10,720,250.586,89.6668,0,0,0.978763,71.4725,0.978763,-108.528
10,780,250.6,89.6636,0,0,0.978707,71.469,0.978707,-108.531
10,840,251.141,89.6557,0,0,0.976669,71.4621,0.976669,-108.538
10,900,251.09,89.7502,0,0,0.976794,71.555,0.976794,-108.445
10,960,251.251,89.7565,0,0,0.976195,71.5614,0.976195,-108.439
10,1020,250.215,89.7754,0,0,0.9802,71.5803,0.9802,-108.42
10,1080,250.273,89.7108,0,0,0.979982,71.5163,0.979982,-108.484
10,1140,250.229,89.6716,0,0,0.980155,71.4769,0.980155,-108.523
10,1200,250.662,89.1821,0,0,0.978463,70.9876,0.978463,-109.012
10,1260,250.6,89.2458,0,0,0.978703,71.0504,0.978703,-108.95
10,1320,250.555,89.2491,0,0,0.978873,71.0538,0.978873,-108.946
10,1380,250.421,89.7824,0,0,0.979409,71.5854,0.979409,-108.415
10,1440,250.439,89.788,0,0,0.979336,71.5929,0.979336,-108.407
10,1500,250.442,89.7884,0,0,0.979322,71.5935,0.979322,-108.406
10,1560,250.418,89.9397,0,0,0.979418,71.7443,0.979418,-108.256
10,1620,250.418,89.9374,0,0,0.979415,71.7427,0.979415,-108.257
10,1680,250.385,89.9388,0,0,0.979544,71.7438,0.979544,-108.256
10,1740,250.325,89.9473,0,0,1.73668,71.752,1.73668,-108.248
10,1800,250.474,89.9556,0,0,0.991833,71.7601,0.991833,-108.24
10,1860,250.652,89.9435,0,0,0.991125,71.7495,0.991125,-108.25
10,1920,250.623,89.9494,0,0,0.991208,71.7542,0.991208,-108.246
10,1980,250.407,89.9323,0,0,0.992023,71.7385,0.992023,-108.261
10,2040,250.411,89.9263,0,0,0.992054,71.7319,0.992054,-108.268
10,2100,250.382,89.9216,0,0,0.992158,71.7269,0.992158,-108.273
10,2160,250.461,89.9216,0,0,0.991865,71.7268,0.991865,-108.273
10,2220,252.128,89.8697,0,0,0.985308,71.6752,0.985308,-108.325
10,2280,251.611,89.9231,0,0,0.987324,71.728,0.987324,-108.272
10,2340,251.329,89.8672,0,0,0.988425,71.6725,0.988425,-108.328
10,2400,251.503,89.6959,0,0,0.987748,71.5017,0.987748,-108.498
10,2460,252.286,89.6814,0,0,0.984682,71.4866,0.984682,-108.513
10,2520,252.086,89.6409,0,0,0.985459,71.4462,0.985459,-108.554
10,2580,251.586,89.7061,0,0,0.987419,71.511,0.987419,-108.489
10,2640,247.869,89.7642,0,0,1.00219,71.5685,1.00219,-108.431
10,2700,247.881,89.7698,0,0,1.00218,71.5746,1.00218,-108.425
10,2760,248.279,89.8054,0,0,1.00064,71.6091,1.00064,-108.391
10,2820,250.781,89.743,0,0,0.990605,71.5487,0.990605,-108.451
10,2880,250.773,89.7505,0,0,0.990623,71.5551,0.990623,-108.445
10,2940,250.867,89.7524,0,0,0.234978,71.5574,0.234978,-108.443
10,3000,250.959,89.7427,0,0,0.234891,71.5485,0.234891,-108.451
10,3060,250.893,89.809,0,0,0.23495,71.6138,0.23495,-108.386
10,3120,250.822,89.812,0,0,0.235014,71.6169,0.235014,-108.383
10,3180,250.819,89.8309,0,0,0.235021,71.6349,0.235021,-108.365
10,3240,250.819,89.8309,0,0,0.235019,71.636,0.235019,-108.364
10,3300,250.907,89.8508,0,0,0.234941,71.6547,0.234941,-108.345
10,3360,251.44,89.9749,0,0,0.234442,71.7797,0.234442,-108.22
10,3420,251.398,89.9745,0,0,0.234476,71.7796,0.234476,-108.22
10,3480,251.395,89.9782,0,0,0.234481,71.7831,0.234481,-108.217
10,3540,250.764,89.8883,0,0,0.235069,71.6936,0.235069,-108.306
11,0,250.619,90.0043,0,0,0.235208,71.809,0.235208,-108.191
11,60,250.629,89.9894,0,0,0.235197,71.7953,0.235197,-108.205
11,120,250.665,89.986,0,0,0.235167,71.7914,0.235167,-108.209
11,180,250.697,89.9775,0,0,0.235135,71.7832,0.235135,-108.217
11,240,250.251,89.988,0,0,0.235537,71.7921,0.235537,-108.208
11,300,250.29,89.9936,0,0,0.235518,71.7985,0.235518,-108.201
11,360,250.362,89.9889,0,0,0.235451,71.7945,0.235451,-108.206
11,420,252.054,89.9177,0,0,0.23387,71.7233,0.23387,-108.277
11,480,252.577,90.1763,0,0,0.233385,71.9813,0.233385,-108.019
11,540,252.634,90.187,0,0,0.233334,71.9915,0.233334,-108.008
11,600,252.387,90.1792,0,0,0.233548,71.9848,0.233548,-108.015
11,660,251.903,89.9387,0,0,0.234004,71.7447,0.234004,-108.255
11,720,252.059,89.9696,0,0,0.233864,71.7747,0.233864,-108.225
11,780,252.108,89.9635,0,0,0.233819,71.7691,0.233819,-108.231
11,840,252.312,89.9704,0,0,0.233637,71.7753,0.233637,-108.225
11,900,252.114,89.9411,0,0,0.233801,71.748,0.233801,-108.252
11,960,252.82,90.0619,0,0,0.233162,71.8666,0.233162,-108.133
11,1020,252.791,90.0537,0,0,0.233183,71.8594,0.233183,-108.141
11,1080,252.768,90.0317,0,0,0.233207,71.8382,0.233207,-108.162
11,1140,252.726,90.0227,0,0,0.233243,71.8284,0.233243,-108.172
11,1200,252.699,90.0071,0,0,0.23327,71.8132,0.23327,-108.187
11,1260,252.919,90.0296,0,0,0.233069,71.8346,0.233069,-108.165
11,1320,252.935,90.0327,0,0,0.233055,71.8376,0.233055,-108.162
11,1380,252.909,90.0587,0,0,0.233077,71.8623,0.233077,-108.138
11,1440,252.88,90.0029,0,0,0.233104,71.8082,0.233104,-108.192
11,1500,252.72,90.0334,0,0,0.233247,71.8364,0.233247,-108.164
11,1560,252.613,90.0352,0,0,0.233348,71.8402,0.233348,-108.16
11,1620,249.544,90.1528,0,0,0.236215,71.9574,0.236215,-108.043
11,1680,249.482,90.1497,0,0,0.236277,71.9549,0.236277,-108.045
11,1740,249.486,90.1446,0,0,0.236275,71.9501,0.236275,-108.05
11,1800,252.572,90.09,0,0,0.233392,71.8955,0.233392,-108.105
11,1860,252.374,90.1055,0,0,1.36386,71.9095,1.36386,-108.09
11,1920,252.429,90.1062,0,0,1.36361,71.9113,1.36361,-108.089
11,1980,252.335,90.1074,0,0,1.86883,71.9124,1.86883,-108.088
11,2040,252.196,90.11,0,0,1.86985,71.9148,1.86985,-108.085
11,2100,252.456,90.1312,0,0,1.86798,71.9363,1.86798,-108.064
11,2160,252.411,90.1331,0,0,2.60644,71.9381,2.60644,-108.062
11,2220,252.142,90.0707,0,0,2.60921,71.876,2.60921,-108.124
11,2280,252.317,90.1057,0,0,2.60742,71.9107,2.60742,-108.089
11,2340,252.307,90.0992,0,0,2.60751,71.9047,2.60751,-108.095
11,2400,252.405,90.097,0,0,2.60654,71.9024,2.60654,-108.098
11,2460,252.152,90.0712,0,0,2.60911,71.8764,2.60911,-108.124
11,2520,250.998,90.0962,0,0,2.6211,71.9011,2.6211,-108.099
11,2580,251.166,89.9722,0,0,2.61936,71.7778,2.61936,-108.222
11,2640,250.035,89.9947,0,0,11.4004,71.7997,11.4004,-108.2
11,2700,250.052,89.9937,0,0,11.3998,71.799,11.3998,-108.201
11,2760,249.564,89.9765,0,0,11.421,71.7822,11.421,-108.218
11,2820,249.647,89.9747,0,0,11.4184,71.7801,11.4184,-108.22
11,2880,249.511,89.9649,0,0,11.4241,71.7705,11.4241,-108.23
11,2940,249.967,89.9848,0,0,12.1626,71.7893,12.1626,-108.211
11,3000,249.419,89.9761,0,0,12.1883,71.7811,12.1883,-108.219
11,3060,250.057,89.9704,0,0,11.69,71.7757,11.69,-108.224
11,3120,250.189,90.0021,0,0,11.6207,71.8071,11.6207,-108.193
11,3180,250.159,90.0097,0,0,11.622,71.8143,11.622,-108.186
11,3240,248.551,90.0619,0,0,24.2371,71.8668,24.2371,-108.133
11,3300,248.588,90.0557,0,0,24.2339,71.8613,24.2339,-108.139
11,3360,248.624,90.0626,0,0,24.2306,71.8674,24.2306,-108.133
11,3420,248.608,90.0711,0,0,24.2317,71.8756,24.2317,-108.124
11,3480,248.806,90.0376,0,0,23.4644,71.8448,23.4644,-108.155
11,3540,248.142,90.0409,0,0,23.7807,71.8459,23.7807,-108.154
12,0,248.177,90.0366,0,0,23.5232,71.842,23.5232,-108.158
12,60,251.174,89.9897,0,0,0.989054,71.795,0.989054,-108.205
12,120,253.022,89.8657,0,0,0.981823,71.6717,0.981823,-108.328
12,180,252.934,89.9884,0,0,0.98216,71.7931,0.98216,-108.207
12,240,253.141,90.0421,0,0,0.98136,71.8469,0.98136,-108.153
12,300,252.92,89.894,0,0,0.982204,71.6998,0.982204,-108.3
12,360,252.91,89.903,0,0,0.982251,71.7076,0.982251,-108.292
12,420,252.831,89.9031,0,0,0.982563,71.7087,0.982563,-108.291
12,480,252.998,89.9419,0,0,0.981916,71.7468,0.981916,-108.253
12,540,252.399,89.9413,0,0,0.233548,71.7464,0.233548,-108.254
12,600,252.599,90.0346,0,0,0.233365,71.8392,0.233365,-108.161
12,660,252.659,90.173,0,0,0.233309,71.9776,0.233309,-108.022
12,720,253.346,90.1601,0,0,0.232676,71.9653,0.232676,-108.035
12,780,253.447,90.1609,0,0,0.232586,71.966,0.232586,-108.034
12,840,253.439,90.1592,0,0,0.232589,71.9645,0.232589,-108.036
12,900,253.441,90.177,0,0,0.232589,71.9807,0.232589,-108.019
12,960,253.421,90.1709,0,0,0.232604,71.9765,0.232604,-108.023
12,1020,251.077,90.2074,0,0,0.234773,72.0122,0.234773,-107.988
12,1080,251.011,90.1982,0,0,0.234835,72.004,0.234835,-107.996
12,1140,250.597,89.9712,0,0,0.235225,71.7772,0.235225,-108.223
12,1200,252.95,89.9384,0,0,0.233043,71.7439,0.233043,-108.256
12,1260,252.934,89.9359,0,0,0.233053,71.7412,0.233053,-108.259
12,1320,252.921,90.005,0,0,0.233067,71.8098,0.233067,-108.19
12,1380,252.52,89.9347,0,0,0.233435,71.7401,0.233435,-108.26
